Chemical Shift (ppm),Intensity,Integral
4.671,-0.03,2.02
4.672,-0.03,2.02
4.673,-0.03,2.02
4.674,-0.03,2.02
4.675,-0.03,2.02
4.676,-0.03,2.02
4.677,-0.03,2.02
4.678,-0.03,2.02
4.679,-0.03,2.02
4.68,-0.02,2.02
4.681,-0.02,2.02
4.697,0.02,2.02
4.698,0.02,2.02
4.699,0.03,2.02
4.7,0.03,2.02
4.701,0.04,2.02
4.702,0.04,2.02
4.703,0.05,2.02
4.704,0.06,2.02
4.705,0.06,2.02
4.706,0.07,2.02
4.707,0.07,2.02
4.708,0.07,2.02
4.709,0.08,2.02
4.71,0.09,2.02
4.711,0.09,2.02
4.712,0.1,2.02
4.713,0.1,2.02
4.714,0.11,2.02
4.715,0.12,2.02
4.716,0.12,2.02
4.717,0.13,2.02
4.718,0.14,2.02
4.719,0.15,2.02
4.72,0.16,2.02
4.721,0.17,2.01
4.722,0.18,2.01
4.723,0.19,2.01
4.724,0.21,2.01
4.725,0.22,2.01
4.726,0.23,2.01
4.727,0.24,2.01
4.728,0.25,2.01
4.729,0.26,2.01
4.73,0.27,2.01
4.731,0.29,2.01
4.732,0.31,2.01
4.733,0.33,2.01
4.734,0.34,2.0
4.735,0.37,2.0
4.736,0.39,2.0
4.737,0.42,2.0
4.738,0.45,2.0
4.739,0.49,2.0
4.74,0.52,2.0
4.741,0.56,1.99
4.742,0.62,1.99
4.743,0.67,1.99
4.744,0.73,1.99
4.745,0.8,1.99
4.746,0.89,1.98
4.747,0.99,1.98
4.748,1.13,1.98
4.749,1.29,1.97
4.75,1.53,1.97
4.751,1.95,1.96
4.752,2.58,1.95
4.753,3.56,1.94
4.754,5.06,1.93
4.755,6.65,1.91
4.756,8.28,1.88
4.757,9.78,1.85
4.758,10.52,1.82
4.759,10.51,1.78
4.76,9.62,1.75
4.761,8.24,1.73
4.762,6.61,1.71
4.763,4.86,1.69
4.764,3.58,1.68
4.765,2.66,1.67
4.766,2.0,1.67
4.767,1.62,1.66
4.768,1.35,1.66
4.769,1.14,1.65
4.77,0.99,1.65
4.771,0.88,1.65
4.772,0.78,1.65
4.773,0.7,1.64
4.774,0.64,1.64
4.775,0.61,1.64
4.776,0.58,1.64
4.777,0.56,1.64
4.778,0.56,1.63
4.779,0.55,1.63
4.78,0.55,1.63
4.781,0.56,1.63
4.782,0.57,1.63
4.783,0.58,1.63
4.784,0.59,1.62
4.785,0.61,1.62
4.786,0.64,1.62
4.787,0.67,1.62
4.788,0.7,1.62
4.789,0.74,1.61
4.79,0.78,1.61
4.791,0.84,1.61
4.792,0.9,1.61
4.793,0.98,1.6
4.794,1.08,1.6
4.795,1.2,1.6
4.796,1.33,1.59
4.797,1.53,1.59
4.798,1.77,1.58
4.799,2.11,1.57
4.8,2.73,1.57
4.801,3.77,1.55
4.802,4.98,1.54
4.803,6.48,1.52
4.804,8.76,1.49
4.805,10.92,1.46
4.806,12.48,1.42
4.807,14.02,1.37
4.808,15.1,1.33
4.809,14.82,1.28
4.81,13.54,1.24
4.811,12.27,1.2
4.812,10.46,1.17
4.813,8.05,1.14
4.814,6.24,1.12
4.815,4.8,1.11
4.816,3.47,1.1
4.817,2.6,1.09
4.818,2.02,1.08
4.819,1.58,1.08
4.82,1.29,1.07
4.821,1.08,1.07
4.822,0.89,1.07
4.823,0.75,1.07
4.824,0.64,1.06
4.825,0.55,1.06
4.826,0.49,1.06
4.827,0.44,1.06
4.828,0.39,1.06
4.829,0.36,1.06
4.83,0.33,1.06
4.831,0.31,1.05
4.832,0.29,1.05
4.833,0.27,1.05
4.834,0.26,1.05
4.835,0.24,1.05
4.836,0.22,1.05
4.837,0.21,1.05
4.838,0.2,1.05
4.839,0.19,1.05
4.84,0.18,1.05
4.841,0.17,1.05
4.842,0.16,1.05
4.843,0.15,1.05
4.844,0.15,1.05
4.845,0.14,1.05
4.846,0.14,1.05
4.847,0.13,1.04
4.848,0.13,1.04
4.849,0.12,1.04
4.85,0.12,1.04
4.851,0.11,1.04
4.852,0.11,1.04
4.853,0.11,1.04
4.854,0.1,1.04
4.855,0.1,1.04
4.856,0.1,1.04
4.857,0.09,1.04
4.858,0.09,1.04
4.859,0.09,1.04
4.86,0.08,1.04
4.861,0.08,1.04
4.862,0.08,1.04
4.863,0.08,1.04
4.864,0.08,1.04
4.865,0.07,1.04
4.866,0.07,1.04
4.867,0.07,1.04
4.868,0.07,1.04
4.869,0.06,1.04
4.87,0.06,1.04
4.871,0.06,1.04
4.872,0.05,1.04
4.873,0.05,1.04
4.874,0.05,1.04
4.875,0.06,1.04
4.876,0.06,1.04
4.877,0.06,1.04
4.878,0.06,1.04
4.879,0.05,1.04
4.88,0.05,1.04
4.881,0.05,1.04
4.882,0.05,1.04
4.883,0.05,1.04
4.884,0.05,1.04
4.885,0.05,1.04
4.886,0.05,1.04
4.887,0.05,1.04
4.888,0.05,1.04
4.889,0.05,1.04
4.89,0.05,1.04
4.891,0.05,1.03
4.892,0.05,1.03
4.893,0.05,1.03
4.894,0.05,1.03
4.895,0.05,1.03
4.896,0.05,1.03
4.897,0.05,1.03
4.898,0.05,1.03
4.899,0.05,1.03
4.9,0.05,1.03
4.901,0.05,1.03
4.902,0.05,1.03
4.903,0.06,1.03
4.904,0.07,1.03
4.905,0.08,1.03
4.906,0.09,1.03
4.907,0.11,1.03
4.908,0.13,1.03
4.909,0.15,1.03
4.91,0.17,1.03
4.911,0.17,1.03
4.912,0.16,1.03
4.913,0.15,1.03
4.914,0.13,1.03
4.915,0.11,1.03
4.916,0.09,1.03
4.917,0.08,1.03
4.918,0.07,1.03
4.919,0.06,1.03
4.92,0.06,1.03
4.921,0.05,1.03
4.922,0.04,1.03
4.923,0.04,1.03
4.924,0.04,1.03
4.925,0.04,1.03
4.926,0.04,1.03
4.927,0.03,1.03
4.928,0.03,1.03
4.929,0.03,1.03
4.93,0.03,1.03
4.931,0.03,1.03
4.932,0.03,1.03
4.933,0.03,1.03
4.934,0.03,1.03
4.935,0.03,1.03
4.936,0.03,1.03
4.937,0.03,1.03
4.938,0.03,1.03
4.939,0.03,1.03
4.94,0.03,1.03
4.941,0.03,1.03
4.942,0.03,1.02
4.943,0.03,1.02
4.944,0.03,1.02
4.945,0.03,1.02
4.946,0.04,1.02
4.947,0.04,1.02
4.948,0.04,1.02
4.949,0.04,1.02
4.95,0.04,1.02
4.951,0.04,1.02
4.952,0.04,1.02
4.953,0.04,1.02
4.954,0.05,1.02
4.955,0.06,1.02
4.956,0.07,1.02
4.957,0.09,1.02
4.958,0.1,1.02
4.959,0.13,1.02
4.96,0.14,1.02
4.961,0.16,1.02
4.962,0.17,1.02
4.963,0.16,1.02
4.964,0.15,1.02
4.965,0.13,1.02
4.966,0.11,1.02
4.967,0.09,1.02
4.968,0.08,1.02
4.969,0.07,1.02
4.97,0.06,1.02
4.971,0.04,1.02
4.972,0.03,1.02
4.973,0.03,1.02
4.974,0.03,1.02
4.975,0.03,1.02
4.976,0.03,1.02
4.977,0.02,1.02
4.978,0.02,1.02
4.979,0.02,1.02
4.98,0.02,1.02
4.981,0.02,1.02
4.982,0.02,1.02
4.983,0.02,1.02
4.984,0.02,1.02
4.985,0.02,1.02
4.986,0.02,1.02
4.987,0.02,1.02
4.988,0.02,1.02
4.989,0.02,1.02
4.99,0.02,1.02
4.992,0.02,1.02
4.993,0.02,1.02
4.994,0.02,1.02
4.995,0.03,1.02
4.996,0.03,1.02
4.997,0.03,1.02
4.998,0.03,1.02
4.999,0.02,1.02
5.0,0.02,1.02
5.001,0.02,1.02
5.002,0.03,1.02
5.003,0.02,1.02
5.004,0.02,1.02
5.005,0.02,1.02
5.006,0.02,1.02
5.007,0.02,1.02
5.008,0.02,1.02
5.009,0.02,1.02
5.01,0.02,1.02
5.011,0.02,1.02
5.027,0.02,1.02
5.028,0.02,1.01
5.029,0.02,1.01
5.03,0.02,1.01
5.031,0.02,1.01
5.032,0.02,1.01
5.033,0.02,1.01
5.044,0.02,1.01
5.045,0.02,1.01
5.046,0.02,1.01
5.047,0.02,1.01
5.048,0.02,1.01
5.097,0.02,1.01
5.49,-0.02,1.01
5.491,-0.02,1.01
5.492,-0.02,1.01
5.539,-0.02,1.01
5.54,-0.02,1.01
5.541,-0.02,1.01
5.542,-0.02,1.01
5.569,0.02,1.01
5.57,0.02,1.01
5.571,0.02,1.01
5.572,0.02,1.01
6.395,0.02,1.01
6.396,0.02,1.01
6.397,0.02,1.01
6.398,0.02,1.01
6.399,0.02,1.01
6.4,0.02,1.01
6.402,0.02,1.01
6.403,0.02,1.01
6.583,0.02,1.01
6.584,0.02,1.01
6.585,0.03,1.01
6.586,0.03,1.01
6.587,0.03,1.01
6.588,0.04,1.01
6.589,0.05,1.01
6.59,0.05,1.01
6.591,0.06,1.01
6.592,0.06,1.01
6.593,0.06,1.01
6.594,0.07,1.01
6.595,0.07,1.01
6.596,0.07,1.01
6.597,0.07,1.01
6.598,0.07,1.01
6.599,0.06,1.01
6.6,0.06,1.01
6.601,0.07,1.01
6.602,0.07,1.01
6.603,0.07,1.01
6.604,0.07,1.01
6.605,0.07,1.01
6.606,0.06,1.01
6.607,0.06,1.01
6.608,0.06,1.01
6.609,0.05,1.01
6.61,0.04,1.01
6.611,0.03,1.01
6.612,0.03,1.01
6.613,0.02,1.01
6.614,0.02,1.01
6.616,0.02,1.01
6.618,0.02,1.01
6.619,0.02,1.01
6.62,0.02,1.01
6.626,0.02,1.01
6.627,0.02,1.01
6.628,0.02,1.01
6.629,0.02,1.01
6.63,0.02,1.01
6.631,0.02,1.01
6.632,0.02,1.01
6.633,0.02,1.01
6.634,0.02,1.01
6.635,0.03,1.01
6.636,0.02,1.01
6.637,0.02,1.01
6.638,0.02,1.01
6.639,0.02,1.01
6.64,0.02,1.01
6.641,0.03,1.01
6.642,0.03,1.01
6.643,0.03,1.01
6.644,0.02,1.01
6.645,0.03,1.01
6.646,0.03,1.01
6.647,0.03,1.01
6.648,0.03,1.01
6.649,0.03,1.01
6.65,0.04,1.01
6.651,0.04,1.01
6.652,0.04,1.01
6.653,0.04,1.01
6.654,0.04,1.01
6.655,0.04,1.01
6.656,0.04,1.01
6.657,0.04,1.01
6.658,0.04,1.01
6.659,0.04,1.01
6.66,0.04,1.01
6.661,0.04,1.01
6.662,0.05,1.01
6.663,0.05,1.01
6.664,0.05,1.0
6.665,0.06,1.0
6.666,0.06,1.0
6.667,0.06,1.0
6.668,0.06,1.0
6.669,0.06,1.0
6.67,0.06,1.0
6.671,0.06,1.0
6.672,0.07,1.0
6.673,0.07,1.0
6.674,0.07,1.0
6.675,0.08,1.0
6.676,0.08,1.0
6.677,0.08,1.0
6.678,0.08,1.0
6.679,0.09,1.0
6.68,0.09,1.0
6.681,0.09,1.0
6.682,0.1,1.0
6.683,0.1,1.0
6.684,0.1,1.0
6.685,0.1,1.0
6.686,0.11,1.0
6.687,0.11,1.0
6.688,0.12,1.0
6.689,0.12,1.0
6.69,0.13,1.0
6.691,0.13,1.0
6.692,0.13,1.0
6.693,0.14,1.0
6.694,0.14,1.0
6.695,0.15,1.0
6.696,0.15,1.0
6.697,0.16,0.99
6.698,0.16,0.99
6.699,0.17,0.99
6.7,0.17,0.99
6.701,0.18,0.99
6.702,0.18,0.99
6.703,0.19,0.99
6.704,0.19,0.99
6.705,0.2,0.99
6.706,0.21,0.99
6.707,0.22,0.99
6.708,0.23,0.99
6.709,0.23,0.99
6.71,0.24,0.99
6.711,0.25,0.99
6.712,0.26,0.99
6.713,0.27,0.98
6.714,0.28,0.98
6.715,0.29,0.98
6.716,0.3,0.98
6.717,0.32,0.98
6.718,0.33,0.98
6.719,0.34,0.98
6.72,0.35,0.98
6.721,0.37,0.98
6.722,0.39,0.98
6.723,0.4,0.97
6.724,0.42,0.97
6.725,0.45,0.97
6.726,0.47,0.97
6.727,0.5,0.97
6.728,0.53,0.97
6.729,0.56,0.96
6.73,0.59,0.96
6.731,0.64,0.96
6.732,0.68,0.96
6.733,0.73,0.96
6.734,0.8,0.95
6.735,0.88,0.95
6.736,0.96,0.95
6.737,1.07,0.94
6.738,1.19,0.94
6.739,1.35,0.94
6.74,1.58,0.93
6.741,1.87,0.93
6.742,2.34,0.92
6.743,3.13,0.91
6.744,4.01,0.9
6.745,4.97,0.88
6.746,6.36,0.86
6.747,7.65,0.84
6.748,8.5,0.81
6.749,9.51,0.78
6.75,10.27,0.75
6.751,10.55,0.72
6.752,10.8,0.68
6.753,10.59,0.65
6.754,10.31,0.62
6.755,10.35,0.59
6.756,10.04,0.55
6.757,9.73,0.52
6.758,9.98,0.49
6.759,10.23,0.46
6.76,10.14,0.43
6.761,10.42,0.4
6.762,10.62,0.36
6.763,10.42,0.33
6.764,10.21,0.3
6.765,9.47,0.27
6.766,8.6,0.24
6.767,7.8,0.22
6.768,6.44,0.2
6.769,5.16,0.18
6.77,4.13,0.17
6.771,3.07,0.16
6.772,2.27,0.15
6.773,1.72,0.15
6.774,1.31,0.14
6.775,1.06,0.14
6.776,0.87,0.14
6.777,0.72,0.13
6.778,0.61,0.13
6.779,0.52,0.13
6.78,0.44,0.13
6.781,0.38,0.13
6.782,0.34,0.13
6.783,0.3,0.13
6.784,0.27,0.13
6.785,0.24,0.13
6.786,0.23,0.12
6.787,0.21,0.12
6.788,0.19,0.12
6.789,0.18,0.12
6.79,0.16,0.12
6.791,0.15,0.12
6.792,0.14,0.12
6.793,0.13,0.12
6.794,0.12,0.12
6.795,0.12,0.12
6.796,0.11,0.12
6.797,0.11,0.12
6.798,0.1,0.12
6.799,0.1,0.12
6.8,0.09,0.12
6.801,0.09,0.12
6.802,0.08,0.12
6.803,0.07,0.12
6.804,0.07,0.12
6.805,0.07,0.12
6.806,0.07,0.12
6.807,0.07,0.12
6.808,0.06,0.12
6.809,0.06,0.12
6.81,0.06,0.12
6.811,0.06,0.12
6.812,0.06,0.12
6.813,0.05,0.12
6.814,0.05,0.12
6.815,0.05,0.12
6.816,0.05,0.12
6.817,0.05,0.12
6.818,0.04,0.12
6.819,0.04,0.12
6.82,0.04,0.11
6.821,0.04,0.11
6.822,0.05,0.11
6.823,0.04,0.11
6.824,0.04,0.11
6.825,0.04,0.11
6.826,0.04,0.11
6.827,0.03,0.11
6.828,0.03,0.11
6.829,0.03,0.11
6.83,0.03,0.11
6.831,0.03,0.11
6.832,0.03,0.11
6.833,0.03,0.11
6.834,0.03,0.11
6.835,0.03,0.11
6.836,0.04,0.11
6.837,0.04,0.11
6.838,0.03,0.11
6.839,0.03,0.11
6.84,0.03,0.11
6.841,0.03,0.11
6.842,0.03,0.11
6.843,0.03,0.11
6.844,0.03,0.11
6.845,0.03,0.11
6.846,0.03,0.11
6.847,0.03,0.11
6.848,0.03,0.11
6.849,0.03,0.11
6.85,0.03,0.11
6.851,0.03,0.11
6.852,0.03,0.11
6.853,0.03,0.11
6.854,0.03,0.11
6.855,0.02,0.11
6.856,0.03,0.11
6.857,0.03,0.11
6.858,0.03,0.11
6.859,0.03,0.11
6.86,0.02,0.11
6.861,0.02,0.11
6.862,0.02,0.11
6.863,0.02,0.11
6.864,0.02,0.11
6.865,0.02,0.11
6.866,0.02,0.11
6.867,0.02,0.11
6.868,0.02,0.11
6.869,0.02,0.11
6.87,0.02,0.11
6.871,0.02,0.11
6.872,0.02,0.11
6.873,0.02,0.11
6.874,0.02,0.11
6.875,0.02,0.11
6.876,0.02,0.11
6.877,0.02,0.11
6.878,0.02,0.11
6.879,0.02,0.11
6.88,0.02,0.11
6.881,0.02,0.11
6.882,0.02,0.11
6.883,0.02,0.11
6.884,0.02,0.11
6.885,0.02,0.11
6.886,0.02,0.11
6.887,0.02,0.11
6.888,0.02,0.11
6.889,0.02,0.11
6.89,0.02,0.11
6.891,0.02,0.11
6.892,0.02,0.11
6.893,0.02,0.11
6.894,0.03,0.11
6.895,0.04,0.11
6.896,0.04,0.11
6.897,0.04,0.11
6.898,0.05,0.11
6.899,0.06,0.11
6.9,0.07,0.11
6.901,0.08,0.11
6.902,0.08,0.11
6.903,0.09,0.11
6.904,0.09,0.11
6.905,0.09,0.11
6.906,0.09,0.11
6.907,0.09,0.11
6.908,0.09,0.11
6.909,0.09,0.11
6.91,0.08,0.11
6.911,0.08,0.1
6.912,0.08,0.1
6.913,0.08,0.1
6.914,0.08,0.1
6.915,0.08,0.1
6.916,0.08,0.1
6.917,0.08,0.1
6.918,0.08,0.1
6.919,0.07,0.1
6.92,0.07,0.1
6.921,0.06,0.1
6.922,0.05,0.1
6.923,0.05,0.1
6.924,0.04,0.1
6.925,0.03,0.1
6.926,0.02,0.1
6.927,0.02,0.1
6.928,0.02,0.1
6.929,0.02,0.1
6.93,0.02,0.1
6.931,0.02,0.1
6.947,0.02,0.1
7.06,0.02,0.1
7.061,0.03,0.1
7.062,0.03,0.1
7.063,0.02,0.1
7.154,0.02,0.1
7.155,0.02,0.1
7.156,0.02,0.1
7.157,0.03,0.1
7.158,0.02,0.1
7.159,0.02,0.1
7.16,0.02,0.1
7.161,0.02,0.1
7.162,0.03,0.1
7.163,0.03,0.1
7.164,0.03,0.1
7.165,0.03,0.1
7.166,0.03,0.1
7.167,0.04,0.1
7.168,0.04,0.1
7.169,0.04,0.1
7.17,0.04,0.1
7.171,0.04,0.1
7.172,0.03,0.1
7.173,0.03,0.1
7.174,0.03,0.1
7.175,0.03,0.1
7.176,0.03,0.1
7.177,0.03,0.1
7.178,0.03,0.1
7.179,0.04,0.1
7.18,0.04,0.1
7.181,0.05,0.1
7.182,0.05,0.1
7.183,0.05,0.1
7.184,0.05,0.1
7.185,0.04,0.1
7.186,0.03,0.1
7.187,0.03,0.1
7.188,0.02,0.1
7.189,0.02,0.1
7.19,0.02,0.1
7.191,0.02,0.1
7.192,0.02,0.1
7.193,0.02,0.1
7.194,0.02,0.1
7.195,0.02,0.1
7.196,0.02,0.1
7.197,0.02,0.1
7.198,0.02,0.1
7.199,0.02,0.1
7.2,0.02,0.1
7.201,0.02,0.1
7.202,0.02,0.1
7.203,0.02,0.1
7.204,0.02,0.1
7.205,0.02,0.1
7.206,0.02,0.1
7.207,0.02,0.1
7.208,0.02,0.1
7.209,0.03,0.1
7.21,0.03,0.1
7.211,0.02,0.1
7.212,0.02,0.1
7.213,0.02,0.1
7.214,0.02,0.1
7.215,0.02,0.1
7.216,0.03,0.1
7.217,0.03,0.1
7.218,0.03,0.1
7.219,0.03,0.1
7.22,0.03,0.1
7.221,0.03,0.1
7.222,0.03,0.1
7.223,0.03,0.1
7.224,0.03,0.1
7.225,0.03,0.1
7.226,0.03,0.09
7.227,0.04,0.09
7.228,0.04,0.09
7.229,0.04,0.09
7.23,0.04,0.09
7.231,0.04,0.09
7.232,0.04,0.09
7.233,0.04,0.09
7.234,0.04,0.09
7.235,0.05,0.09
7.236,0.05,0.09
7.237,0.06,0.09
7.238,0.07,0.09
7.239,0.07,0.09
7.24,0.07,0.09
7.241,0.07,0.09
7.242,0.07,0.09
7.243,0.07,0.09
7.244,0.07,0.09
7.245,0.08,0.09
7.246,0.07,0.09
7.247,0.07,0.09
7.248,0.08,0.09
7.249,0.09,0.09
7.25,0.1,0.09
7.251,0.11,0.09
7.252,0.12,0.09
7.253,0.13,0.09
7.254,0.14,0.09
7.255,0.14,0.09
7.256,0.14,0.09
7.257,0.14,0.09
7.258,0.15,0.09
7.259,0.16,0.09
7.26,0.17,0.09
7.261,0.18,0.09
7.262,0.2,0.08
7.263,0.22,0.08
7.264,0.25,0.08
7.265,0.29,0.08
7.266,0.33,0.08
7.267,0.39,0.08
7.268,0.48,0.08
7.269,0.62,0.08
7.27,0.85,0.07
7.271,1.37,0.07
7.272,2.41,0.06
7.273,4.13,0.05
7.274,4.82,0.03
7.275,3.5,0.02
7.276,2.12,0.02
7.277,1.25,0.01
7.278,0.84,0.01
7.279,0.61,0.01
7.28,0.44,0.01
7.281,0.35,0.01
7.282,0.27,0.01
7.283,0.22,0.0
7.284,0.18,0.0
7.285,0.15,0.0
7.286,0.12,0.0
7.287,0.1,0.0
7.288,0.08,0.0
7.289,0.07,0.0
7.29,0.06,0.0
7.291,0.06,0.0
7.292,0.05,0.0
7.293,0.05,0.0
7.294,0.04,0.0
7.295,0.04,0.0
7.296,0.04,0.0
7.297,0.03,0.0
7.298,0.03,0.0
7.299,0.03,0.0
7.3,0.02,0.0
7.301,0.02,0.0
7.302,0.02,0.0
7.303,0.02,0.0
7.304,0.02,0.0
7.305,0.02,0.0
7.306,0.02,0.0
7.307,0.02,0.0
7.31,0.02,0.0
7.478,0.02,0.0
7.479,0.03,0.0
7.48,0.04,0.0
7.481,0.03,0.0
7.482,0.02,0.0
